,0
32667,32.0
32668,132.0
32669,63.0
32670,10.0
32671,37.0
32672,15.0
32673,53.0
32674,8.0
32675,351.0
32676,264.0
32677,394.0
32678,132.0
32679,249.0
32680,24.0
32681,31.0
32682,82.0
32683,8.0
32684,351.0
32685,3.0
32686,717.0
32687,10.0
32688,610.0
32689,44.0
32690,2.0
32691,9.0
32692,36.0
32693,7.0
32694,53.0
32695,82.0
32696,31.0
32697,82.0
32698,2.0
32699,8.0
32700,1233.0
32701,22.0
32702,20.0
32703,118.0
32704,126.0
32705,122.0
32706,907.0
32707,16.0
32708,152.0
32709,39.0
32710,50.0
32711,141.0
32712,63.0
32713,585.0
32714,10.0
32715,326.0
32716,35.0
32717,15.0
32718,128.0
32719,35.0
32720,4.0
32721,3.0
32722,10.0
32723,1.0
32724,2.0
32725,2.0
32726,4.0
32727,5.0
32728,5.0
32729,1.0
32730,3.0
32731,8.0
32732,5.0
32733,4.0
32734,2.0
32735,5.0
32736,2.0
32737,3.0
32738,1.0
32739,5.0
32740,158.0
32741,1.0
32742,2.0
32743,3.0
32744,4.0
32745,4.0
32746,590.0
32747,70.0
32748,18.0
32749,665.0
32750,16.0
32751,11.0
32752,32.0
32753,5.0
32754,8.0
32755,499.0
32756,1049.0
32757,340.0
32758,2.0
32759,499.0
32760,838.0
32761,395.0
32762,486.0
32763,223.0
32764,334.0
32765,381.0
32766,384.0
32767,67.0
32768,675.0
32769,291.0
32770,309.0
32771,501.0
32772,1288.0
32773,57.0
32774,87.0
32775,90.0
32776,366.0
32777,501.0
32778,367.0
32779,1288.0
32780,1143.0
32781,1333.0
32782,717.0
32783,910.0
32784,194.0
32785,36.0
32786,263.0
32787,1163.0
32788,778.0
32789,586.0
32790,1169.0
32791,266.0
32792,785.0
32793,410.0
32794,23.0
32795,167.0
32796,770.0
32797,1036.0
32798,168.0
32799,778.0
32800,629.0
32801,1536.0
32802,2350.0
32803,1.0
32804,393.0
32805,1414.0
32806,1443.0
32807,598.0
32808,1671.0
32809,1252.0
32810,249.0
32811,525.0
32812,280.0
32813,419.0
32814,485.0
32815,1011.0
32816,379.0
32817,1339.0
32818,2435.0
32819,1011.0
32820,560.0
32821,693.0
32822,10.0
32823,245.0
32824,1313.0
32825,132.0
32826,429.0
32827,155.0
32828,311.0
32829,526.0
32830,1207.0
32831,354.0
32832,374.0
32833,533.0
32834,1324.0
32835,27.0
32836,25.0
32837,1578.0
32838,374.0
32839,10.0
32840,1.0
32841,177.0
32842,11.0
32843,8.0
32844,1.0
32845,154.0
32846,6.0
32847,1.0
32848,1084.0
32849,396.0
32850,368.0
32851,26.0
32852,1.0
32853,1.0
32854,1.0
32855,1.0
32856,1.0
32857,1.0
32858,1.0
32859,1.0
32860,234.0
32861,102.0
32862,42.0
32863,43.0
32864,65.0
32865,46.0
32866,94.0
32867,1413.0
32868,82.0
32869,123.0
32870,240.0
32871,281.0
32872,465.0
32873,1986.0
32874,353.0
32875,104.0
32876,94.0
32877,1986.0
32878,1413.0
32879,1413.0
32880,251.0
32881,11.0
32882,55.0
32883,482.0
32884,102.0
32885,2089.0
32886,506.0
32887,1057.0
32888,152.0
32889,1065.0
32890,1267.0
32891,461.0
32892,1547.0
32893,882.0
32894,131.0
32895,62.0
32896,399.0
32897,1222.0
32898,131.0
32899,882.0
32900,99.0
32901,51.0
32902,71.0
32903,356.0
32904,104.0
32905,26.0
32906,9.0
32907,13.0
32908,60.0
32909,10.0
32910,16.0
32911,58.0
32912,3.0
32913,23.0
32914,4.0
32915,16.0
32916,57.0
32917,16.0
32918,356.0
32919,4.0
32920,153.0
32921,287.0
32922,1181.0
32923,1453.0
32924,769.0
32925,116.0
32926,250.0
32927,387.0
32928,699.0
32929,525.0
32930,130.0
32931,607.0
32932,1022.0
32933,544.0
32934,1386.0
32935,234.0
32936,2176.0
32937,2270.0
32938,1834.0
32939,289.0
32940,9.0
32941,9.0
32942,24.0
32943,46.0
32944,130.0
32945,12.0
32946,8.0
32947,13.0
32948,24.0
32949,5.0
32950,19.0
32951,133.0
32952,76.0
32953,11.0
32954,13.0
32955,1.0
32956,44.0
32957,19.0
32958,10.0
32959,9.0
32960,2.0
32961,531.0
32962,569.0
32963,2.0
32964,1.0
32965,1.0
32966,41.0
32967,1.0
32968,310.0
32969,2.0
32970,983.0
32971,535.0
32972,53.0
32973,45.0
32974,306.0
32975,72.0
32976,3.0
32977,2.0
32978,3.0
32979,2.0
32980,204.0
32981,224.0
32982,407.0
32983,898.0
32984,2525.0
32985,482.0
32986,483.0
32987,1529.0
32988,360.0
32989,635.0
32990,1270.0
32991,2268.0
32992,56.0
32993,2364.0
32994,2656.0
32995,667.0
32996,1219.0
32997,405.0
32998,56.0
32999,1270.0
33000,3.0
33001,550.0
33002,2.0
33003,14.0
33004,8.0
33005,2.0
33006,2.0
33007,1.0
33008,1051.0
33009,38.0
33010,10.0
33011,7.0
33012,7.0
33013,2.0
33014,8.0
33015,2.0
33016,4.0
33017,81.0
33018,10.0
33019,1.0
33020,18.0
33021,19.0
33022,63.0
33023,16.0
33024,65.0
33025,213.0
33026,16.0
33027,92.0
33028,20.0
33029,3.0
33030,350.0
33031,11.0
33032,6.0
33033,338.0
33034,94.0
33035,4.0
33036,1.0
33037,34.0
33038,350.0
33039,65.0
33040,135.0
33041,779.0
33042,85.0
33043,2523.0
33044,7.0
33045,2007.0
33046,164.0
33047,2071.0
33048,102.0
33049,69.0
33050,59.0
33051,27.0
33052,203.0
33053,51.0
33054,57.0
33055,29.0
33056,885.0
33057,616.0
33058,203.0
33059,7.0
33060,1200.0
33061,894.0
33062,822.0
33063,1166.0
33064,963.0
33065,1914.0
33066,12.0
33067,1199.0
33068,160.0
33069,11.0
33070,255.0
33071,305.0
33072,73.0
33073,169.0
33074,188.0
33075,1876.0
33076,336.0
33077,522.0
33078,1199.0
33079,188.0
33080,6.0
33081,1.0
33082,3.0
33083,1.0
33084,15.0
33085,38.0
33086,35.0
33087,26.0
33088,5.0
33089,59.0
33090,26.0
33091,17.0
33092,28.0
33093,4.0
33094,1.0
33095,16.0
33096,20.0
33097,99.0
33098,15.0
33099,4.0
33100,27.0
33101,211.0
33102,192.0
33103,197.0
33104,5.0
33105,14.0
33106,2572.0
33107,828.0
33108,10.0
33109,12.0
33110,4.0
33111,1.0
33112,27.0
33113,21.0
33114,5.0
33115,12.0
33116,89.0
33117,6.0
33118,12.0
33119,1.0
33120,3.0
33121,2.0
33122,2.0
33123,2.0
33124,2.0
33125,2.0
33126,2.0
33127,2.0
33128,1.0
33129,2.0
33130,11.0
33131,2.0
33132,2.0
33133,2.0
33134,2.0
33135,77.0
33136,1.0
33137,2.0
33138,2.0
33139,2.0
33140,696.0
33141,1107.0
33142,4.0
33143,63.0
33144,131.0
33145,378.0
33146,2.0
33147,19.0
33148,50.0
33149,32.0
33150,242.0
33151,126.0
33152,193.0
33153,48.0
33154,454.0
33155,59.0
33156,165.0
33157,1437.0
33158,378.0
33159,1107.0
33160,2.0
33161,3.0
33162,3.0
33163,2.0
33164,2.0
33165,122.0
33166,2.0
33167,2.0
33168,4.0
33169,3.0
33170,3.0
33171,3.0
33172,552.0
33173,2.0
33174,2.0
33175,3.0
33176,22.0
33177,11.0
33178,2.0
33179,3.0
33180,29.0
33181,2.0
33182,113.0
33183,407.0
33184,252.0
33185,72.0
33186,14.0
33187,14.0
33188,19.0
33189,16.0
33190,12.0
33191,23.0
33192,6.0
33193,6.0
33194,7.0
33195,15.0
33196,252.0
33197,14.0
33198,6.0
33199,72.0
33200,6.0
33201,50.0
33202,354.0
33203,33.0
33204,99.0
33205,53.0
33206,32.0
33207,44.0
33208,119.0
33209,19.0
33210,64.0
33211,466.0
33212,15.0
33213,143.0
33214,20.0
33215,41.0
33216,3.0
33217,42.0
33218,36.0
33219,41.0
33220,4.0
33221,476.0
33222,2.0
33223,268.0
33224,35.0
33225,60.0
33226,10.0
33227,186.0
33228,363.0
33229,26.0
33230,2.0
33231,35.0
33232,2.0
33233,1.0
33234,111.0
33235,121.0
33236,43.0
33237,2402.0
33238,35.0
33239,111.0
33240,183.0
33241,85.0
33242,1559.0
33243,628.0
33244,926.0
33245,1283.0
33246,51.0
33247,9.0
33248,249.0
33249,294.0
33250,98.0
33251,2.0
33252,6.0
33253,15.0
33254,31.0
33255,12.0
33256,31.0
33257,31.0
33258,98.0
33259,183.0
33260,120.0
33261,584.0
33262,106.0
33263,691.0
33264,87.0
33265,94.0
33266,38.0
33267,6.0
33268,13.0
33269,150.0
33270,342.0
33271,580.0
33272,595.0
33273,871.0
33274,34.0
33275,167.0
33276,139.0
33277,114.0
33278,167.0
33279,342.0
33280,48.0
33281,897.0
33282,15.0
33283,236.0
33284,748.0
33285,175.0
33286,163.0
33287,400.0
33288,776.0
33289,450.0
33290,671.0
33291,800.0
33292,1055.0
33293,75.0
33294,2288.0
33295,602.0
33296,2126.0
33297,897.0
33298,602.0
33299,175.0
33300,25.0
33301,38.0
33302,29.0
33303,1.0
33304,20.0
33305,132.0
33306,1.0
33307,6.0
33308,1.0
33309,1.0
33310,1293.0
33311,11.0
33312,1.0
33313,1.0
33314,15.0
33315,1.0
33316,1.0
33317,16.0
33318,6.0
33319,1.0
33320,3.0
33321,1614.0
33322,9.0
33323,293.0
33324,19.0
33325,20.0
33326,36.0
33327,30.0
33328,86.0
33329,1.0
33330,31.0
33331,2.0
33332,1334.0
33333,29.0
33334,7.0
33335,16.0
33336,1.0
33337,49.0
33338,196.0
33339,49.0
33340,2954.0
33341,503.0
33342,48.0
33343,1.0
33344,2214.0
33345,36.0
33346,1.0
33347,3.0
33348,19.0
33349,807.0
33350,97.0
33351,35.0
33352,527.0
33353,316.0
33354,6.0
33355,1.0
33356,51.0
33357,130.0
33358,36.0
33359,35.0
33360,65.0
33361,29.0
33362,64.0
33363,391.0
33364,155.0
33365,444.0
33366,60.0
33367,229.0
33368,347.0
33369,1204.0
33370,495.0
33371,493.0
33372,552.0
33373,666.0
33374,77.0
33375,113.0
33376,10.0
33377,32.0
33378,200.0
33379,51.0
33380,67.0
33381,157.0
33382,1.0
33383,3.0
33384,3.0
33385,1.0
33386,2.0
33387,2.0
33388,5.0
33389,2.0
33390,2.0
33391,1339.0
33392,28.0
33393,2.0
33394,2.0
33395,1.0
33396,3.0
33397,2.0
33398,3.0
33399,1.0
33400,192.0
33401,466.0
33402,289.0
33403,20.0
33404,19.0
33405,535.0
33406,16.0
33407,334.0
33408,295.0
33409,123.0
33410,67.0
33411,72.0
33412,34.0
33413,23.0
33414,2090.0
33415,69.0
33416,97.0
33417,92.0
33418,27.0
33419,334.0
33420,27.0
33421,2.0
33422,6.0
33423,58.0
33424,58.0
33425,3.0
33426,37.0
33427,16.0
33428,29.0
33429,31.0
33430,19.0
33431,3.0
33432,9.0
33433,26.0
33434,217.0
33435,118.0
33436,406.0
33437,1138.0
33438,20.0
33439,31.0
33440,9.0
33441,101.0
33442,22.0
33443,150.0
33444,535.0
33445,407.0
33446,910.0
33447,565.0
33448,547.0
33449,148.0
33450,95.0
33451,1516.0
33452,613.0
33453,147.0
33454,5.0
33455,43.0
33456,2.0
33457,4.0
33458,869.0
33459,101.0
33460,1.0
33461,2.0
33462,3.0
33463,2.0
33464,2.0
33465,27.0
33466,184.0
33467,1.0
33468,2.0
33469,29.0
33470,4.0
33471,3.0
33472,5.0
33473,3.0
33474,12.0
33475,3.0
33476,2.0
33477,3.0
33478,3.0
33479,2.0
33480,442.0
33481,18.0
33482,453.0
33483,2433.0
33484,446.0
33485,1122.0
33486,28.0
33487,303.0
33488,371.0
33489,307.0
33490,329.0
33491,554.0
33492,1551.0
33493,1053.0
33494,1639.0
33495,920.0
33496,38.0
33497,1378.0
33498,307.0
33499,442.0
33500,57.0
33501,6.0
33502,7.0
33503,5.0
33504,5.0
33505,5.0
33506,2.0
33507,5.0
33508,5.0
33509,44.0
33510,12.0
33511,1193.0
33512,10.0
33513,1.0
33514,2.0
33515,6.0
33516,5.0
33517,230.0
33518,1.0
33519,1193.0
33520,153.0
33521,15.0
33522,686.0
33523,735.0
33524,82.0
33525,13.0
33526,19.0
33527,28.0
33528,16.0
33529,50.0
33530,200.0
33531,108.0
33532,39.0
33533,108.0
33534,34.0
33535,252.0
33536,235.0
33537,25.0
33538,19.0
33539,252.0
33540,335.0
33541,1738.0
33542,59.0
33543,129.0
33544,194.0
33545,299.0
33546,715.0
33547,46.0
33548,284.0
33549,19.0
33550,66.0
33551,101.0
33552,474.0
33553,1714.0
33554,111.0
33555,180.0
33556,625.0
33557,335.0
33558,46.0
33559,59.0
33560,2.0
33561,8.0
33562,2.0
33563,245.0
33564,7.0
33565,4.0
33566,21.0
33567,16.0
33568,6.0
33569,2.0
33570,2050.0
33571,28.0
33572,2.0
33573,7.0
33574,289.0
33575,2.0
33576,4.0
33577,159.0
33578,4.0
33579,2.0
33580,80.0
33581,15.0
33582,31.0
33583,13.0
33584,7.0
33585,79.0
33586,54.0
33587,30.0
33588,50.0
33589,7.0
33590,6.0
33591,20.0
33592,81.0
33593,9.0
33594,38.0
33595,9.0
33596,1507.0
33597,6.0
33598,9.0
33599,30.0
33600,29.0
33601,52.0
33602,33.0
33603,647.0
33604,417.0
33605,510.0
33606,517.0
33607,549.0
33608,1656.0
33609,278.0
33610,1000.0
33611,330.0
33612,424.0
33613,185.0
33614,890.0
33615,15.0
33616,185.0
33617,1000.0
33618,278.0
33619,890.0
33620,5.0
33621,6.0
33622,6.0
33623,5.0
33624,8.0
33625,5.0
33626,5.0
33627,5.0
33628,5.0
33629,5.0
33630,5.0
33631,5.0
33632,5.0
33633,5.0
33634,5.0
33635,5.0
33636,5.0
33637,5.0
33638,6.0
33639,5.0
33640,62.0
33641,101.0
33642,68.0
33643,69.0
33644,150.0
33645,135.0
33646,126.0
33647,504.0
33648,166.0
33649,62.0
33650,172.0
33651,51.0
33652,22.0
33653,98.0
33654,41.0
33655,144.0
33656,228.0
33657,521.0
33658,83.0
33659,674.0
33660,33.0
33661,15.0
33662,18.0
33663,473.0
33664,5.0
33665,4.0
33666,30.0
33667,44.0
33668,54.0
33669,33.0
33670,7.0
33671,16.0
33672,3.0
33673,33.0
33674,42.0
33675,824.0
33676,22.0
33677,608.0
33678,33.0
33679,33.0
33680,1051.0
33681,232.0
33682,415.0
33683,1940.0
33684,1136.0
33685,1307.0
33686,609.0
33687,1854.0
33688,1834.0
33689,553.0
33690,926.0
33691,1686.0
33692,181.0
33693,1075.0
33694,2078.0
33695,1395.0
33696,1049.0
33697,1834.0
33698,1136.0
33699,1686.0
33700,2.0
33701,6.0
33702,4.0
33703,84.0
33704,12.0
33705,27.0
33706,46.0
33707,13.0
33708,467.0
33709,2.0
33710,17.0
33711,13.0
33712,41.0
33713,21.0
33714,3.0
33715,199.0
33716,13.0
33717,12.0
33718,2.0
33719,27.0
33720,108.0
33721,90.0
33722,98.0
33723,82.0
33724,670.0
33725,234.0
33726,57.0
33727,773.0
33728,32.0
33729,189.0
33730,121.0
33731,9.0
33732,111.0
33733,16.0
33734,104.0
33735,670.0
33736,108.0
33737,111.0
33738,9.0
33739,234.0
33740,4.0
33741,20.0
33742,11.0
33743,1.0
33744,117.0
33745,1.0
33746,3.0
33747,1.0
33748,1.0
33749,11.0
33750,2.0
33751,25.0
33752,6.0
33753,37.0
33754,8.0
33755,3.0
33756,5.0
33757,5.0
33758,4.0
33759,4.0
33760,6.0
33761,3.0
33762,10.0
33763,4.0
33764,15.0
33765,21.0
33766,165.0
33767,100.0
33768,2.0
33769,29.0
33770,18.0
33771,4.0
33772,6.0
33773,53.0
33774,64.0
33775,7.0
33776,157.0
33777,19.0
33778,38.0
33779,21.0
33780,99.0
33781,375.0
33782,68.0
33783,46.0
33784,64.0
33785,42.0
33786,39.0
33787,936.0
33788,416.0
33789,96.0
33790,49.0
33791,362.0
33792,1061.0
33793,363.0
33794,116.0
33795,99.0
33796,68.0
33797,27.0
33798,38.0
33799,373.0
33800,25.0
33801,34.0
33802,13.0
33803,23.0
33804,26.0
33805,2419.0
33806,122.0
33807,26.0
33808,20.0
33809,15.0
33810,85.0
33811,22.0
33812,13.0
33813,17.0
33814,17.0
33815,22.0
33816,29.0
33817,10.0
33818,32.0
33819,23.0
33820,25.0
33821,8.0
33822,137.0
33823,159.0
33824,155.0
33825,88.0
33826,68.0
33827,25.0
33828,102.0
33829,5.0
33830,210.0
33831,160.0
33832,115.0
33833,65.0
33834,311.0
33835,22.0
33836,124.0
33837,111.0
33838,149.0
33839,127.0
33840,1685.0
33841,352.0
33842,132.0
33843,883.0
33844,42.0
33845,71.0
33846,547.0
33847,530.0
33848,65.0
33849,746.0
33850,984.0
33851,104.0
33852,590.0
33853,361.0
33854,2.0
33855,1200.0
33856,67.0
33857,822.0
33858,746.0
33859,65.0
33860,1.0
33861,6.0
33862,2.0
33863,1.0
33864,2.0
33865,1.0
33866,1.0
33867,1.0
33868,1.0
33869,1.0
33870,1.0
33871,1.0
33872,1.0
33873,1.0
33874,1.0
33875,3.0
33876,54.0
33877,1.0
33878,1.0
33879,1.0
33880,6.0
33881,19.0
33882,14.0
33883,18.0
33884,78.0
33885,59.0
33886,53.0
33887,66.0
33888,5.0
33889,7.0
33890,169.0
33891,31.0
33892,82.0
33893,23.0
33894,309.0
33895,28.0
33896,6.0
33897,31.0
33898,169.0
33899,18.0
33900,18.0
33901,15.0
33902,3.0
33903,168.0
33904,1.0
33905,8.0
33906,198.0
33907,58.0
33908,24.0
33909,10.0
33910,508.0
33911,17.0
33912,125.0
33913,35.0
33914,1.0
33915,116.0
33916,457.0
33917,18.0
33918,1.0
33919,8.0
33920,41.0
33921,4.0
33922,27.0
33923,27.0
33924,1.0
33925,209.0
33926,57.0
33927,330.0
33928,1.0
33929,6.0
33930,6.0
33931,30.0
33932,37.0
33933,552.0
33934,7.0
33935,5.0
33936,218.0
33937,4.0
33938,5.0
33939,139.0
33940,40.0
33941,157.0
33942,38.0
33943,178.0
33944,37.0
33945,79.0
33946,105.0
33947,222.0
33948,39.0
33949,22.0
33950,96.0
33951,66.0
33952,3.0
33953,219.0
33954,36.0
33955,41.0
33956,178.0
33957,219.0
33958,219.0
33959,3.0
33960,445.0
33961,1850.0
33962,1.0
33963,680.0
33964,149.0
33965,365.0
33966,435.0
33967,340.0
33968,831.0
33969,989.0
33970,2144.0
33971,3.0
33972,3.0
33973,377.0
33974,94.0
33975,101.0
33976,340.0
33977,831.0
33978,3.0
33979,1850.0
33980,4.0
33981,152.0
33982,9.0
33983,16.0
33984,7.0
33985,8.0
33986,7.0
33987,2.0
33988,111.0
33989,122.0
33990,33.0
33991,6.0
33992,8.0
33993,5.0
33994,10.0
33995,86.0
33996,1.0
33997,5.0
33998,8.0
33999,10.0
34000,730.0
34001,1053.0
34002,657.0
34003,107.0
34004,124.0
34005,319.0
34006,377.0
34007,79.0
34008,639.0
34009,428.0
34010,370.0
34011,487.0
34012,188.0
34013,641.0
34014,644.0
34015,573.0
34016,1092.0
34017,394.0
34018,158.0
34019,979.0
34020,40.0
34021,125.0
34022,35.0
34023,25.0
34024,30.0
34025,26.0
34026,20.0
34027,16.0
34028,33.0
34029,28.0
34030,24.0
34031,35.0
34032,39.0
34033,20.0
34034,29.0
34035,26.0
34036,19.0
34037,22.0
34038,39.0
34039,39.0
34040,107.0
34041,202.0
34042,303.0
34043,148.0
34044,77.0
34045,126.0
34046,59.0
34047,1.0
34048,99.0
34049,154.0
34050,144.0
34051,211.0
34052,67.0
34053,130.0
34054,97.0
34055,357.0
34056,58.0
34057,31.0
34058,87.0
34059,31.0
34060,6.0
34061,10.0
34062,2.0
34063,20.0
34064,5.0
34065,3.0
34066,2.0
34067,33.0
34068,8.0
34069,2.0
34070,3.0
34071,16.0
34072,22.0
34073,44.0
34074,9.0
34075,8.0
34076,14.0
34077,5.0
34078,9.0
34079,22.0
34080,78.0
34081,29.0
34082,49.0
34083,33.0
34084,55.0
34085,10.0
34086,30.0
34087,57.0
34088,18.0
34089,76.0
34090,31.0
34091,32.0
34092,61.0
34093,32.0
34094,108.0
34095,15.0
34096,22.0
34097,52.0
34098,29.0
34099,58.0
34100,39.0
34101,666.0
34102,39.0
34103,26.0
34104,29.0
34105,47.0
34106,31.0
34107,33.0
34108,34.0
34109,56.0
34110,34.0
34111,76.0
34112,27.0
34113,31.0
34114,22.0
34115,22.0
34116,16.0
34117,31.0
34118,17.0
34119,31.0
34120,27.0
34121,104.0
34122,55.0
34123,17.0
34124,49.0
34125,19.0
34126,40.0
34127,44.0
34128,10.0
34129,25.0
34130,18.0
34131,33.0
34132,36.0
34133,39.0
34134,57.0
34135,42.0
34136,8.0
34137,29.0
34138,19.0
34139,44.0
34140,39.0
34141,58.0
34142,69.0
34143,82.0
34144,29.0
34145,53.0
34146,38.0
34147,38.0
34148,23.0
34149,41.0
34150,40.0
34151,57.0
34152,35.0
34153,56.0
34154,43.0
34155,27.0
34156,27.0
34157,38.0
34158,39.0
34159,27.0
34160,37.0
34161,235.0
34162,17.0
34163,236.0
34164,118.0
34165,98.0
34166,46.0
34167,42.0
34168,11.0
34169,34.0
34170,10.0
34171,538.0
34172,18.0
34173,146.0
34174,142.0
34175,104.0
34176,90.0
34177,11.0
34178,118.0
34179,146.0
34180,14.0
34181,17.0
34182,7.0
34183,21.0
34184,22.0
34185,164.0
34186,35.0
34187,72.0
34188,30.0
34189,13.0
34190,19.0
34191,21.0
34192,17.0
34193,47.0
34194,28.0
34195,23.0
34196,3.0
34197,24.0
34198,23.0
34199,17.0
34200,107.0
34201,78.0
34202,11.0
34203,220.0
34204,241.0
34205,128.0
34206,134.0
34207,27.0
34208,195.0
34209,19.0
34210,68.0
34211,133.0
34212,229.0
34213,103.0
34214,1760.0
34215,46.0
34216,1430.0
34217,7.0
34218,15.0
34219,1430.0
34220,2.0
34221,2.0
34222,30.0
34223,1.0
34224,1.0
34225,318.0
34226,2303.0
34227,12.0
34228,1.0
34229,24.0
34230,436.0
34231,11.0
34232,57.0
34233,2.0
34234,12.0
34235,1.0
34236,1.0
34237,37.0
34238,24.0
34239,1.0
34240,1.0
34241,1.0
34242,1.0
34243,17.0
34244,9.0
34245,2.0
34246,8.0
34247,1.0
34248,1.0
34249,1.0
34250,1.0
34251,1.0
34252,5.0
34253,1.0
34254,16.0
34255,1.0
34256,3.0
34257,7.0
34258,272.0
34259,125.0
34260,55.0
34261,88.0
34262,1502.0
34263,1006.0
34264,1836.0
34265,157.0
34266,40.0
34267,186.0
34268,103.0
34269,61.0
34270,449.0
34271,1460.0
34272,124.0
34273,42.0
34274,355.0
34275,933.0
34276,2278.0
34277,1273.0
34278,2186.0
34279,209.0
34280,5.0
34281,6.0
34282,17.0
34283,100.0
34284,8.0
34285,6.0
34286,41.0
34287,28.0
34288,12.0
34289,22.0
34290,63.0
34291,41.0
34292,468.0
34293,29.0
34294,21.0
34295,53.0
34296,9.0
34297,41.0
34298,12.0
34299,28.0
34300,726.0
34301,2060.0
34302,880.0
34303,816.0
34304,389.0
34305,105.0
34306,364.0
34307,1157.0
34308,1929.0
34309,84.0
34310,476.0
34311,43.0
34312,245.0
34313,56.0
34314,916.0
34315,1395.0
34316,1649.0
34317,84.0
34318,880.0
34319,476.0
34320,631.0
34321,899.0
34322,69.0
34323,1161.0
34324,183.0
34325,670.0
34326,105.0
34327,384.0
34328,1437.0
34329,1398.0
34330,708.0
34331,124.0
34332,38.0
34333,1014.0
34334,599.0
34335,1622.0
34336,1014.0
34337,1014.0
34338,384.0
34339,105.0
34340,2025.0
34341,37.0
34342,3.0
34343,3.0
34344,12.0
34345,24.0
34346,3.0
34347,107.0
34348,29.0
34349,406.0
34350,8.0
34351,1.0
34352,3.0
34353,133.0
34354,38.0
34355,13.0
34356,7.0
34357,29.0
34358,3.0
34359,133.0
34360,18.0
34361,27.0
34362,10.0
34363,8.0
34364,157.0
34365,15.0
34366,101.0
34367,189.0
34368,10.0
34369,101.0
34370,16.0
34371,692.0
34372,14.0
34373,11.0
34374,17.0
34375,25.0
34376,13.0
34377,14.0
34378,692.0
34379,18.0
34380,1364.0
34381,1329.0
34382,83.0
34383,319.0
34384,73.0
34385,201.0
34386,420.0
34387,591.0
34388,622.0
34389,1811.0
34390,1024.0
34391,453.0
34392,956.0
34393,1031.0
34394,478.0
34395,582.0
34396,83.0
34397,288.0
34398,163.0
34399,201.0
34400,824.0
34401,532.0
34402,573.0
34403,118.0
34404,67.0
34405,329.0
34406,485.0
34407,501.0
34408,300.0
34409,964.0
34410,353.0
34411,68.0
34412,231.0
34413,209.0
34414,89.0
34415,109.0
34416,573.0
34417,353.0
34418,89.0
34419,353.0
34420,757.0
34421,92.0
34422,1296.0
34423,1296.0
34424,1586.0
34425,102.0
34426,723.0
34427,1547.0
34428,937.0
34429,855.0
34430,1948.0
34431,738.0
34432,388.0
34433,264.0
34434,105.0
34435,357.0
34436,1077.0
34437,733.0
34438,1586.0
34439,357.0
34440,2252.0
34441,587.0
34442,2258.0
34443,1290.0
34444,77.0
34445,410.0
34446,542.0
34447,355.0
34448,2715.0
34449,578.0
34450,191.0
34451,222.0
34452,70.0
34453,189.0
34454,29.0
34455,51.0
34456,2834.0
34457,21.0
34458,1290.0
34459,410.0
34460,1817.0
34461,1.0
34462,1.0
34463,106.0
34464,1.0
34465,1.0
34466,1.0
34467,1.0
34468,1.0
34469,2.0
34470,1.0
34471,1.0
34472,1.0
34473,1.0
34474,1.0
34475,2.0
34476,1.0
34477,7.0
34478,1.0
34479,1.0
34480,1.0
34481,504.0
34482,529.0
34483,129.0
34484,1.0
34485,460.0
34486,327.0
34487,314.0
34488,1.0
34489,1937.0
34490,61.0
34491,499.0
34492,597.0
34493,71.0
34494,3.0
34495,286.0
34496,1.0
34497,1.0
34498,314.0
34499,314.0
34500,9.0
34501,52.0
34502,13.0
34503,13.0
34504,5.0
34505,1.0
34506,13.0
34507,45.0
34508,25.0
34509,19.0
34510,9.0
34511,18.0
34512,215.0
34513,24.0
34514,9.0
34515,33.0
34516,6.0
34517,8.0
34518,22.0
34519,6.0
34520,12.0
34521,10.0
34522,279.0
34523,383.0
34524,1234.0
34525,386.0
34526,66.0
34527,202.0
34528,372.0
34529,161.0
34530,926.0
34531,39.0
34532,1709.0
34533,345.0
34534,569.0
34535,24.0
34536,162.0
34537,569.0
34538,66.0
34539,12.0
34540,223.0
34541,129.0
34542,48.0
34543,82.0
34544,1147.0
34545,980.0
34546,20.0
34547,644.0
34548,389.0
34549,458.0
34550,1778.0
34551,46.0
34552,81.0
34553,26.0
34554,13.0
34555,269.0
34556,193.0
34557,73.0
34558,1147.0
34559,82.0
34560,47.0
34561,66.0
34562,77.0
34563,229.0
34564,51.0
34565,37.0
34566,19.0
34567,68.0
34568,168.0
34569,733.0
34570,4.0
34571,112.0
34572,103.0
34573,203.0
34574,51.0
34575,27.0
34576,90.0
34577,22.0
34578,37.0
34579,37.0
34580,1310.0
34581,716.0
34582,263.0
34583,408.0
34584,1056.0
34585,73.0
34586,236.0
34587,155.0
34588,208.0
34589,1113.0
34590,14.0
34591,297.0
34592,20.0
34593,205.0
34594,82.0
34595,8.0
34596,47.0
34597,10.0
34598,62.0
34599,47.0
34600,1.0
34601,15.0
34602,1.0
34603,1.0
34604,1.0
34605,1.0
34606,1.0
34607,2.0
34608,8.0
34609,2.0
34610,1.0
34611,6.0
34612,1398.0
34613,5.0
34614,7.0
34615,11.0
34616,4.0
34617,1.0
34618,1398.0
34619,4.0
34620,3.0
34621,8.0
34622,2.0
34623,10.0
34624,7.0
34625,3.0
34626,12.0
34627,2.0
34628,1.0
34629,1.0
34630,2.0
34631,1.0
34632,4.0
34633,11.0
34634,52.0
34635,182.0
34636,7.0
34637,5.0
34638,2.0
34639,182.0
34640,2444.0
