,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
481,238.0,270.0,271.0,343.0,344.0,389.0,441.0,619.0,727.0,752.0,1332.0,1480.0,2122.0,2207.0,3038.0,3279.0,6225.0,7894.0,14115.0,20784.0
482,1105.0,1487.0,1860.0,2515.0,2516.0,3917.0,4208.0,4355.0,4612.0,4613.0,5046.0,5381.0,7030.0,10024.0,10661.0,11326.0,12705.0,14966.0,28361.0,53201.0
483,27.0,28.0,75.0,78.0,79.0,90.0,138.0,153.0,158.0,163.0,164.0,206.0,219.0,220.0,222.0,224.0,314.0,326.0,20461.0,51774.0
484,21.0,31.0,35.0,54.0,60.0,106.0,109.0,110.0,114.0,164.0,168.0,181.0,209.0,217.0,235.0,263.0,301.0,375.0,376.0,554.0
485,4.0,9.0,31.0,42.0,52.0,53.0,80.0,81.0,95.0,96.0,118.0,125.0,126.0,141.0,143.0,316.0,378.0,400.0,416.0,476.0
486,162.0,251.0,252.0,369.0,424.0,591.0,797.0,843.0,1450.0,1665.0,1724.0,2141.0,2339.0,2610.0,3368.0,5150.0,5297.0,6019.0,7345.0,8721.0
487,146.0,178.0,179.0,367.0,368.0,369.0,697.0,1222.0,2317.0,2396.0,3623.0,4553.0,5215.0,6061.0,10049.0,10050.0,10344.0,16814.0,35316.0,46589.0
488,185.0,628.0,2357.0,2358.0,2510.0,2946.0,2947.0,3198.0,3344.0,4150.0,4200.0,4436.0,5241.0,8423.0,8517.0,9219.0,11508.0,13677.0,40833.0,40834.0
489,4.0,5.0,10.0,12.0,17.0,18.0,39.0,93.0,133.0,182.0,208.0,213.0,345.0,348.0,525.0,777.0,1865.0,3431.0,3432.0,4451.0
490,29.0,224.0,397.0,801.0,1490.0,1508.0,1631.0,1890.0,4549.0,5896.0,5897.0,6183.0,6775.0,6809.0,12699.0,12700.0,19293.0,33818.0,39651.0,40718.0
491,9.0,101.0,159.0,261.0,288.0,300.0,321.0,360.0,366.0,367.0,520.0,1064.0,1075.0,1160.0,1244.0,1270.0,1392.0,1993.0,2347.0,2718.0
492,3.0,6.0,13.0,38.0,44.0,47.0,77.0,135.0,216.0,240.0,243.0,245.0,252.0,476.0,482.0,741.0,1163.0,1848.0,2424.0,19073.0
493,36.0,37.0,75.0,289.0,290.0,292.0,293.0,398.0,636.0,1583.0,1633.0,1963.0,2067.0,2091.0,2236.0,2239.0,19105.0,22048.0,22102.0,22103.0
494,3.0,25.0,131.0,166.0,169.0,208.0,223.0,224.0,236.0,246.0,410.0,472.0,532.0,658.0,893.0,1291.0,1346.0,1760.0,4544.0,5492.0
495,1.0,8.0,9.0,58.0,69.0,82.0,92.0,105.0,162.0,188.0,309.0,310.0,677.0,689.0,2953.0,4018.0,5670.0,6601.0,11225.0,35063.0
496,51.0,52.0,87.0,208.0,503.0,616.0,617.0,642.0,699.0,770.0,1061.0,1300.0,1857.0,2706.0,2818.0,3577.0,3613.0,6572.0,7425.0,8576.0
497,6.0,15.0,46.0,157.0,217.0,582.0,906.0,1012.0,1013.0,1869.0,2304.0,2388.0,3036.0,3558.0,4830.0,9571.0,11246.0,11247.0,11270.0,17566.0
498,2.0,3.0,17.0,23.0,24.0,25.0,28.0,45.0,114.0,153.0,336.0,383.0,443.0,444.0,1326.0,1568.0,2270.0,2271.0,6246.0,6482.0
499,32.0,44.0,101.0,253.0,429.0,780.0,781.0,909.0,1160.0,1797.0,2784.0,4533.0,4750.0,6129.0,7217.0,10784.0,14415.0,20978.0,30774.0,45488.0
500,4.0,8.0,9.0,17.0,20.0,21.0,27.0,30.0,38.0,47.0,121.0,129.0,150.0,495.0,1864.0,5582.0,6918.0,9921.0,9922.0,10732.0
501,226.0,284.0,315.0,392.0,480.0,824.0,825.0,1156.0,1354.0,1729.0,1753.0,2535.0,3848.0,4092.0,6925.0,9418.0,10378.0,10379.0,20382.0,20383.0
502,110.0,123.0,201.0,377.0,435.0,517.0,618.0,626.0,863.0,969.0,971.0,1188.0,1402.0,1422.0,2830.0,2980.0,9011.0,12689.0,16488.0,29668.0
503,114.0,115.0,128.0,146.0,219.0,499.0,645.0,679.0,1071.0,1098.0,1186.0,2024.0,2371.0,2379.0,3135.0,3698.0,3858.0,4179.0,22198.0,26048.0
504,1.0,5.0,21.0,27.0,59.0,78.0,144.0,146.0,167.0,190.0,314.0,923.0,2490.0,2572.0,2576.0,2931.0,3982.0,4020.0,7108.0,8428.0
505,1.0,3.0,4.0,10.0,15.0,33.0,56.0,64.0,89.0,104.0,159.0,171.0,193.0,215.0,678.0,842.0,1668.0,3107.0,3108.0,7439.0
506,32.0,138.0,142.0,143.0,237.0,238.0,254.0,259.0,292.0,297.0,342.0,367.0,421.0,422.0,655.0,833.0,979.0,1311.0,1584.0,1587.0
507,71.0,642.0,1110.0,1606.0,2173.0,2558.0,3169.0,3623.0,3624.0,3734.0,4398.0,9725.0,12886.0,17859.0,17860.0,20450.0,22278.0,26020.0,34189.0,45646.0
508,44.0,45.0,99.0,128.0,161.0,268.0,348.0,535.0,726.0,732.0,1011.0,1030.0,1031.0,1768.0,3914.0,4825.0,20240.0,20241.0,46635.0,46636.0
509,32.0,410.0,473.0,1074.0,1345.0,1854.0,2489.0,2517.0,2915.0,6410.0,7115.0,20327.0,29078.0,29589.0,31108.0,31687.0,33000.0,34292.0,42500.0,42717.0
510,103.0,114.0,370.0,463.0,471.0,537.0,538.0,2216.0,2577.0,3187.0,3851.0,8570.0,8571.0,8896.0,8897.0,12476.0,17589.0,23179.0,23315.0,26108.0
511,3.0,4.0,5.0,11.0,12.0,13.0,14.0,15.0,17.0,730.0,840.0,1272.0,1317.0,1755.0,1770.0,2172.0,2177.0,8129.0,8130.0,22485.0
512,2.0,30.0,31.0,32.0,108.0,151.0,153.0,193.0,196.0,199.0,316.0,359.0,414.0,415.0,634.0,838.0,842.0,843.0,1109.0,1110.0
513,1.0,22.0,23.0,36.0,45.0,103.0,202.0,235.0,269.0,270.0,347.0,494.0,499.0,555.0,824.0,987.0,1020.0,1131.0,1718.0,4566.0
514,213.0,233.0,338.0,394.0,449.0,600.0,615.0,663.0,824.0,879.0,1028.0,1591.0,1592.0,2086.0,2340.0,3021.0,3022.0,11302.0,15221.0,20449.0
515,5.0,24.0,107.0,168.0,348.0,349.0,1114.0,1170.0,3418.0,3419.0,3825.0,8956.0,9445.0,10687.0,12760.0,16320.0,17322.0,22515.0,31158.0,41084.0
516,45.0,64.0,111.0,223.0,264.0,331.0,559.0,568.0,1195.0,1949.0,2128.0,10009.0,11116.0,11139.0,11407.0,11848.0,13168.0,13169.0,14972.0,24390.0
517,273.0,1903.0,1967.0,2522.0,2739.0,2777.0,3378.0,3482.0,3790.0,4181.0,4792.0,5609.0,7068.0,11674.0,14893.0,16076.0,20853.0,20854.0,23390.0,29440.0
518,5.0,6.0,25.0,26.0,34.0,59.0,68.0,87.0,178.0,199.0,263.0,341.0,547.0,562.0,717.0,822.0,842.0,966.0,967.0,1588.0
519,7.0,14.0,17.0,18.0,28.0,29.0,31.0,45.0,47.0,119.0,292.0,293.0,296.0,560.0,561.0,1046.0,1541.0,1627.0,2128.0,2649.0
520,9.0,10.0,11.0,14.0,16.0,24.0,31.0,32.0,34.0,46.0,49.0,57.0,63.0,71.0,74.0,77.0,78.0,83.0,98.0,34701.0
521,121.0,195.0,342.0,343.0,593.0,675.0,676.0,740.0,757.0,763.0,807.0,842.0,1039.0,1448.0,1882.0,1973.0,1974.0,15136.0,17485.0,41897.0
522,1.0,4.0,7.0,8.0,10.0,13.0,14.0,15.0,18.0,24.0,27.0,68.0,914.0,4961.0,7088.0,11407.0,12745.0,14215.0,22540.0,32889.0
523,1494.0,2231.0,2232.0,2913.0,3142.0,3622.0,3623.0,4730.0,4768.0,4769.0,5499.0,9784.0,9796.0,9797.0,9923.0,10597.0,11527.0,15388.0,17121.0,32915.0
524,18.0,26.0,27.0,46.0,271.0,272.0,279.0,287.0,431.0,459.0,638.0,692.0,701.0,832.0,1056.0,1057.0,1801.0,2216.0,3617.0,5387.0
525,36.0,83.0,554.0,656.0,692.0,930.0,976.0,1201.0,1478.0,1862.0,2375.0,3280.0,6124.0,6285.0,6713.0,7313.0,10918.0,10919.0,12072.0,14763.0
526,18.0,231.0,340.0,352.0,429.0,509.0,510.0,809.0,1184.0,2395.0,2396.0,2625.0,2654.0,3698.0,3950.0,4691.0,6516.0,8107.0,9053.0,20008.0
527,2404.0,4242.0,6765.0,6970.0,7318.0,7704.0,7761.0,8776.0,8788.0,11699.0,13409.0,14435.0,14748.0,18190.0,19733.0,20116.0,22517.0,23889.0,23981.0,28207.0
528,7.0,19.0,32.0,33.0,131.0,196.0,251.0,252.0,266.0,308.0,397.0,499.0,500.0,646.0,863.0,2073.0,3684.0,6065.0,11358.0,11815.0
529,126.0,146.0,313.0,335.0,446.0,573.0,900.0,2034.0,12200.0,12914.0,12917.0,13248.0,14937.0,15180.0,16002.0,17815.0,25763.0,30802.0,30803.0,30910.0
530,183.0,423.0,1073.0,1099.0,1234.0,1582.0,1942.0,2016.0,2017.0,2415.0,2838.0,2839.0,3823.0,4696.0,5528.0,8128.0,12443.0,21068.0,21069.0,21673.0
531,12.0,24.0,26.0,95.0,102.0,135.0,183.0,184.0,191.0,192.0,241.0,268.0,313.0,387.0,631.0,1061.0,1068.0,1251.0,3860.0,10127.0
532,1.0,6.0,47.0,58.0,113.0,114.0,117.0,145.0,239.0,288.0,315.0,374.0,420.0,623.0,888.0,922.0,1141.0,3393.0,4507.0,17819.0
533,376.0,377.0,1315.0,3047.0,3955.0,4785.0,5916.0,7427.0,10097.0,10391.0,14042.0,14043.0,19652.0,26300.0,29003.0,30828.0,32264.0,32272.0,41870.0,46894.0
534,10.0,11.0,21.0,58.0,70.0,120.0,203.0,446.0,608.0,1315.0,1581.0,3286.0,3287.0,4034.0,5224.0,16590.0,18840.0,20443.0,31504.0,31505.0
535,176.0,1532.0,2108.0,2373.0,2938.0,3501.0,4607.0,4766.0,5685.0,6990.0,10484.0,13296.0,14288.0,14695.0,14937.0,16779.0,18777.0,22394.0,24615.0,28955.0
536,554.0,555.0,906.0,1089.0,1160.0,1208.0,2177.0,2184.0,2187.0,2253.0,2453.0,3342.0,3679.0,4181.0,4301.0,4932.0,7689.0,7690.0,16441.0,19406.0
537,206.0,360.0,448.0,449.0,528.0,1287.0,1539.0,2146.0,3241.0,3327.0,3455.0,3573.0,5442.0,7042.0,8296.0,9064.0,9133.0,9250.0,30731.0,46484.0
538,11.0,12.0,38.0,45.0,46.0,96.0,137.0,140.0,200.0,201.0,306.0,354.0,423.0,503.0,823.0,941.0,1108.0,1672.0,3027.0,8148.0
539,3.0,5.0,6.0,12.0,15.0,16.0,17.0,24.0,34.0,69.0,89.0,132.0,181.0,182.0,183.0,294.0,358.0,379.0,700.0,1428.0
540,13.0,23.0,26.0,33.0,34.0,40.0,47.0,51.0,53.0,55.0,59.0,60.0,65.0,69.0,70.0,83.0,250.0,251.0,300.0,2236.0
541,13.0,22.0,51.0,89.0,90.0,105.0,106.0,333.0,339.0,794.0,902.0,957.0,983.0,1283.0,1759.0,3103.0,3104.0,3946.0,5021.0,13696.0
542,705.0,707.0,2801.0,4011.0,4654.0,11938.0,11939.0,15694.0,15695.0,15867.0,24926.0,27066.0,27645.0,28717.0,28894.0,41238.0,43623.0,47056.0,56074.0,59140.0
543,18.0,50.0,77.0,85.0,117.0,121.0,153.0,180.0,184.0,185.0,204.0,217.0,252.0,315.0,348.0,417.0,3202.0,3512.0,7061.0,18438.0
544,3.0,8.0,9.0,11.0,30.0,31.0,49.0,127.0,158.0,233.0,255.0,325.0,445.0,446.0,794.0,995.0,996.0,1288.0,1667.0,16546.0
545,11.0,34.0,332.0,578.0,673.0,674.0,701.0,1271.0,1877.0,3756.0,3843.0,4170.0,4275.0,4276.0,5168.0,5910.0,5911.0,6293.0,7789.0,8481.0
546,11.0,36.0,47.0,48.0,145.0,221.0,286.0,294.0,368.0,395.0,679.0,829.0,3692.0,16495.0,26742.0,26762.0,30708.0,30709.0,35996.0,53999.0
547,16.0,17.0,18.0,173.0,224.0,536.0,594.0,908.0,950.0,1051.0,1337.0,1791.0,2125.0,2603.0,4940.0,7033.0,10883.0,10884.0,13195.0,16531.0
548,6.0,166.0,208.0,228.0,238.0,405.0,507.0,730.0,810.0,891.0,1096.0,1426.0,1719.0,2273.0,2723.0,6382.0,6383.0,6673.0,9754.0,27381.0
549,2.0,3.0,4.0,5.0,8.0,10.0,11.0,14.0,20.0,25.0,32.0,33.0,36.0,114.0,271.0,436.0,521.0,1687.0,1830.0,18467.0
550,120.0,123.0,124.0,200.0,423.0,959.0,1011.0,1023.0,1066.0,1333.0,1443.0,2053.0,2456.0,2457.0,2891.0,5269.0,5837.0,5838.0,17578.0,21721.0
551,1.0,17.0,168.0,206.0,259.0,329.0,541.0,570.0,800.0,922.0,1107.0,1579.0,1911.0,2012.0,2646.0,4696.0,5225.0,7030.0,29133.0,33299.0
552,3.0,32.0,61.0,64.0,149.0,150.0,172.0,223.0,230.0,237.0,278.0,351.0,369.0,372.0,374.0,411.0,495.0,632.0,5762.0,49223.0
553,141.0,178.0,970.0,1017.0,1144.0,1189.0,1372.0,1555.0,1717.0,1769.0,2099.0,2100.0,2714.0,2715.0,4154.0,4155.0,4742.0,6536.0,21503.0,22681.0
554,9.0,17.0,40.0,47.0,55.0,59.0,69.0,76.0,96.0,100.0,136.0,145.0,159.0,261.0,280.0,414.0,928.0,2552.0,4108.0,14734.0
555,86.0,126.0,409.0,1008.0,1444.0,1994.0,2159.0,2840.0,2992.0,6096.0,8002.0,8003.0,8537.0,8538.0,12177.0,14271.0,14640.0,16903.0,17692.0,19378.0
556,9.0,90.0,293.0,505.0,545.0,849.0,1145.0,1905.0,2103.0,2360.0,7173.0,7182.0,11101.0,12930.0,12931.0,27121.0,27250.0,32648.0,38996.0,46360.0
557,37.0,40.0,66.0,67.0,69.0,70.0,71.0,95.0,131.0,164.0,189.0,193.0,226.0,264.0,274.0,290.0,291.0,1012.0,1398.0,1518.0
558,17.0,18.0,24.0,42.0,162.0,242.0,380.0,1345.0,3040.0,5522.0,5834.0,5855.0,7397.0,7922.0,11376.0,12957.0,16528.0,17930.0,20990.0,50694.0
559,67.0,81.0,87.0,130.0,134.0,174.0,725.0,749.0,1584.0,1976.0,2801.0,2802.0,4272.0,6867.0,6868.0,10000.0,11890.0,22566.0,22819.0,32153.0
560,12.0,204.0,274.0,282.0,442.0,998.0,1161.0,1241.0,1273.0,1490.0,1523.0,1609.0,2012.0,2203.0,2587.0,3762.0,6740.0,10561.0,21945.0,21946.0
561,19.0,40.0,58.0,73.0,75.0,86.0,115.0,116.0,131.0,168.0,203.0,210.0,225.0,318.0,345.0,346.0,374.0,380.0,425.0,621.0
562,79.0,80.0,399.0,565.0,822.0,823.0,2161.0,2411.0,2583.0,2923.0,4370.0,7214.0,7215.0,7813.0,10587.0,12041.0,14032.0,19518.0,22048.0,22049.0
563,92.0,138.0,149.0,179.0,213.0,243.0,311.0,350.0,351.0,380.0,403.0,1005.0,1241.0,1246.0,1464.0,1465.0,1691.0,2034.0,3819.0,12785.0
564,6370.0,21088.0,21089.0,21090.0,21450.0,21470.0,23084.0,27025.0,27714.0,27823.0,29940.0,30989.0,30990.0,31446.0,32773.0,32774.0,34306.0,35966.0,36253.0,38439.0
565,52.0,161.0,192.0,199.0,204.0,227.0,283.0,288.0,312.0,484.0,512.0,530.0,788.0,838.0,940.0,1756.0,2037.0,3843.0,4358.0,39559.0
566,2.0,13.0,14.0,40.0,105.0,125.0,143.0,203.0,219.0,220.0,372.0,373.0,375.0,439.0,527.0,692.0,782.0,4953.0,28806.0,52423.0
567,116.0,465.0,1034.0,1241.0,2383.0,2581.0,2582.0,2590.0,3282.0,3437.0,3438.0,3915.0,4494.0,4750.0,4919.0,4920.0,13715.0,13716.0,18171.0,34354.0
568,1.0,5.0,14.0,41.0,51.0,72.0,133.0,147.0,175.0,231.0,271.0,272.0,283.0,284.0,306.0,1294.0,4063.0,4486.0,4527.0,4564.0
569,309.0,390.0,429.0,1304.0,1349.0,1569.0,1603.0,2070.0,2561.0,2917.0,2943.0,3592.0,6329.0,10470.0,10471.0,10800.0,10801.0,12161.0,12162.0,36543.0
570,28.0,34.0,39.0,47.0,65.0,85.0,90.0,109.0,125.0,126.0,172.0,173.0,195.0,207.0,216.0,231.0,274.0,406.0,2058.0,2637.0
571,1.0,14.0,30.0,120.0,218.0,343.0,349.0,617.0,851.0,932.0,933.0,1098.0,1448.0,1484.0,3368.0,6343.0,8904.0,15728.0,16223.0,16327.0
572,8.0,54.0,834.0,1284.0,1495.0,1655.0,1827.0,2595.0,3088.0,4485.0,4558.0,5025.0,5138.0,5139.0,5203.0,5933.0,6222.0,9393.0,10462.0,11393.0
573,2.0,24.0,52.0,100.0,159.0,238.0,339.0,1029.0,1055.0,1436.0,1835.0,2937.0,2938.0,2939.0,3782.0,4087.0,9205.0,9206.0,10359.0,17497.0
574,1401.0,1402.0,2147.0,5042.0,7267.0,7268.0,7269.0,7858.0,9523.0,13460.0,13461.0,13593.0,14753.0,15319.0,15320.0,16712.0,16912.0,18352.0,19771.0,25453.0
575,1.0,8.0,15.0,44.0,767.0,1260.0,1261.0,1882.0,2329.0,2331.0,2344.0,2397.0,3176.0,4552.0,6330.0,6331.0,6920.0,6921.0,13666.0,16939.0
576,128.0,1157.0,1875.0,2936.0,3035.0,3055.0,3155.0,3156.0,3476.0,3678.0,6714.0,9400.0,9401.0,9402.0,10132.0,11529.0,12598.0,14658.0,14900.0,42099.0
577,1.0,20.0,37.0,74.0,86.0,160.0,242.0,341.0,516.0,845.0,1096.0,1285.0,1408.0,1450.0,1644.0,2339.0,4195.0,5793.0,6581.0,21299.0
578,233.0,294.0,577.0,1119.0,1989.0,2310.0,2311.0,3083.0,3084.0,3128.0,3594.0,4674.0,4675.0,5128.0,6844.0,9198.0,10278.0,12977.0,15238.0,19027.0
579,129.0,259.0,387.0,683.0,979.0,1439.0,1440.0,1749.0,2171.0,2535.0,3157.0,3480.0,4242.0,5046.0,5103.0,7132.0,8171.0,9344.0,10225.0,16660.0
580,18.0,55.0,132.0,138.0,187.0,207.0,241.0,271.0,297.0,480.0,720.0,782.0,783.0,834.0,1256.0,2930.0,4533.0,4534.0,5282.0,5283.0
581,22.0,47.0,112.0,194.0,366.0,368.0,529.0,745.0,838.0,839.0,858.0,1146.0,1147.0,1254.0,1736.0,2774.0,2847.0,3021.0,3134.0,4071.0
582,172.0,288.0,289.0,297.0,440.0,576.0,732.0,1045.0,1075.0,1261.0,1345.0,1674.0,2051.0,2131.0,2168.0,3457.0,5476.0,6527.0,7923.0,7924.0
583,3.0,4.0,7.0,16.0,20.0,40.0,41.0,77.0,84.0,152.0,216.0,302.0,337.0,392.0,448.0,582.0,999.0,2279.0,2951.0,3148.0
584,75.0,166.0,216.0,309.0,918.0,928.0,1115.0,3013.0,3684.0,7327.0,9447.0,13676.0,13864.0,14011.0,21554.0,22379.0,31419.0,37661.0,44009.0,46380.0
585,18.0,642.0,643.0,644.0,959.0,1499.0,1500.0,1501.0,1516.0,1602.0,3119.0,5117.0,6388.0,7786.0,7869.0,9248.0,9924.0,18015.0,25542.0,27343.0
586,853.0,1451.0,1521.0,3162.0,3706.0,4665.0,5504.0,6801.0,7874.0,8283.0,8766.0,8820.0,12110.0,12785.0,14828.0,16855.0,18302.0,19385.0,26420.0,30597.0
587,427.0,524.0,550.0,1148.0,1573.0,4787.0,5464.0,7706.0,9474.0,9603.0,9604.0,10840.0,11622.0,11623.0,13714.0,14812.0,16752.0,22800.0,27377.0,30755.0
588,6.0,7.0,12.0,15.0,73.0,383.0,613.0,855.0,1315.0,1611.0,2875.0,3670.0,5224.0,6038.0,6550.0,8037.0,8711.0,16710.0,17305.0,22759.0
589,2.0,4.0,8.0,27.0,33.0,37.0,93.0,124.0,166.0,186.0,187.0,393.0,437.0,449.0,450.0,1157.0,1468.0,1756.0,4474.0,11145.0
590,50.0,147.0,198.0,199.0,227.0,370.0,450.0,477.0,1095.0,1303.0,1642.0,2293.0,3445.0,3977.0,4783.0,13787.0,13972.0,16943.0,36365.0,36366.0
591,226.0,580.0,2278.0,2288.0,3202.0,4340.0,4554.0,6289.0,7046.0,7048.0,13057.0,13472.0,13474.0,17278.0,19310.0,20397.0,23389.0,33578.0,35028.0,35030.0
592,45.0,174.0,273.0,308.0,1338.0,1590.0,2670.0,2697.0,4035.0,4040.0,4331.0,4565.0,4648.0,4753.0,8146.0,11826.0,11827.0,20431.0,23000.0,26984.0
593,3.0,15.0,38.0,101.0,138.0,143.0,248.0,351.0,885.0,1043.0,1072.0,4510.0,8115.0,8766.0,15474.0,17653.0,18647.0,19094.0,21743.0,22469.0
594,83.0,94.0,95.0,125.0,138.0,139.0,159.0,165.0,166.0,195.0,239.0,288.0,353.0,413.0,420.0,520.0,545.0,1028.0,1102.0,1314.0
595,8.0,31.0,43.0,48.0,52.0,74.0,75.0,129.0,140.0,148.0,180.0,308.0,309.0,310.0,327.0,328.0,515.0,696.0,1260.0,6961.0
596,20.0,42.0,73.0,76.0,106.0,156.0,165.0,293.0,655.0,689.0,690.0,698.0,1805.0,2380.0,2413.0,2770.0,7339.0,7675.0,9729.0,9730.0
597,16.0,28.0,55.0,75.0,112.0,133.0,155.0,156.0,167.0,214.0,542.0,543.0,608.0,808.0,1161.0,1647.0,2350.0,2352.0,4670.0,8877.0
598,1.0,90.0,241.0,474.0,475.0,651.0,835.0,836.0,856.0,1565.0,1566.0,1912.0,2080.0,2419.0,2827.0,3582.0,9151.0,11779.0,18813.0,25093.0
599,772.0,773.0,1685.0,2103.0,2159.0,2277.0,2279.0,2784.0,3099.0,4386.0,4387.0,5483.0,5736.0,7334.0,8017.0,8018.0,9987.0,14333.0,27799.0,44250.0
600,164.0,165.0,550.0,633.0,1698.0,2297.0,3604.0,4033.0,4092.0,6517.0,7071.0,7150.0,8461.0,9151.0,10554.0,11771.0,12199.0,22466.0,23233.0,34904.0
601,1.0,2.0,3.0,4.0,5.0,6.0,10.0,16.0,22.0,33.0,34.0,54.0,67.0,96.0,97.0,1160.0,1774.0,2261.0,2453.0,3602.0
602,32.0,73.0,196.0,197.0,248.0,266.0,267.0,368.0,369.0,390.0,403.0,451.0,571.0,671.0,696.0,700.0,722.0,788.0,1302.0,5331.0
603,40.0,69.0,126.0,220.0,347.0,583.0,729.0,1402.0,1403.0,3564.0,3871.0,3872.0,4546.0,6778.0,7485.0,8758.0,9534.0,9535.0,13568.0,18266.0
604,4329.0,5981.0,6362.0,6526.0,7026.0,8990.0,13391.0,16022.0,17782.0,18892.0,22535.0,24881.0,33092.0,36585.0,36586.0,36587.0,40433.0,41882.0,43052.0,55597.0
605,1029.0,1047.0,3832.0,3861.0,3898.0,5660.0,5661.0,5665.0,6928.0,8268.0,9743.0,11506.0,13684.0,15682.0,15683.0,15684.0,15686.0,23018.0,23952.0,30253.0
606,194.0,195.0,389.0,462.0,463.0,600.0,1253.0,1291.0,2945.0,3110.0,3995.0,6111.0,8605.0,10142.0,10517.0,16999.0,17001.0,20219.0,23161.0,29226.0
607,138.0,215.0,231.0,232.0,304.0,327.0,438.0,480.0,638.0,751.0,1056.0,1074.0,2197.0,2799.0,2925.0,2951.0,2952.0,4441.0,4583.0,23496.0
608,20.0,23.0,29.0,51.0,60.0,74.0,75.0,204.0,234.0,262.0,263.0,404.0,492.0,493.0,962.0,2456.0,2772.0,3936.0,6310.0,8160.0
609,498.0,840.0,995.0,1263.0,1510.0,1592.0,1606.0,1970.0,1984.0,2022.0,3532.0,4011.0,4305.0,4733.0,9214.0,9821.0,19752.0,39371.0,48207.0,58996.0
610,14.0,17.0,23.0,32.0,36.0,59.0,63.0,74.0,77.0,78.0,84.0,101.0,159.0,480.0,1906.0,2087.0,3608.0,4005.0,28523.0,32072.0
611,26.0,73.0,232.0,235.0,290.0,466.0,716.0,1111.0,1132.0,1666.0,3127.0,4150.0,4467.0,5641.0,6679.0,6707.0,6888.0,6891.0,7583.0,9453.0
612,1.0,7.0,21.0,25.0,31.0,37.0,67.0,68.0,78.0,84.0,167.0,493.0,1672.0,1686.0,2149.0,3680.0,7202.0,10466.0,13401.0,13402.0
613,41.0,428.0,474.0,475.0,608.0,815.0,941.0,1033.0,1687.0,1879.0,1915.0,1984.0,2362.0,3073.0,3872.0,4452.0,4730.0,6623.0,8750.0,22609.0
614,503.0,504.0,3539.0,3560.0,3935.0,3936.0,4730.0,4781.0,5625.0,5912.0,6027.0,6592.0,7444.0,8449.0,8780.0,10097.0,10098.0,12892.0,22189.0,25170.0
615,58.0,79.0,80.0,361.0,367.0,669.0,678.0,864.0,911.0,921.0,991.0,1039.0,1040.0,1310.0,1311.0,1540.0,1566.0,1938.0,2369.0,2970.0
616,20.0,39.0,110.0,123.0,376.0,471.0,477.0,1023.0,2118.0,2610.0,2682.0,2833.0,4099.0,4665.0,4687.0,5290.0,5945.0,26618.0,41489.0,52322.0
617,15.0,24.0,28.0,202.0,205.0,267.0,296.0,340.0,341.0,607.0,728.0,892.0,985.0,1246.0,1272.0,2459.0,2725.0,3189.0,10165.0,25162.0
618,189.0,899.0,980.0,2413.0,3868.0,5349.0,6699.0,7210.0,7426.0,8935.0,10214.0,10289.0,10658.0,13725.0,16300.0,16301.0,16903.0,19949.0,19950.0,22597.0
619,57.0,72.0,127.0,256.0,275.0,276.0,418.0,510.0,530.0,531.0,651.0,847.0,1687.0,2438.0,3710.0,4753.0,5050.0,8696.0,8698.0,23659.0
620,114.0,184.0,247.0,248.0,1273.0,1278.0,1654.0,2676.0,2778.0,3045.0,3054.0,4003.0,4500.0,6155.0,7180.0,9491.0,11880.0,11929.0,11930.0,24022.0
621,1089.0,1675.0,2427.0,2452.0,3154.0,3181.0,3182.0,3431.0,3548.0,3579.0,3677.0,3915.0,4053.0,4054.0,4183.0,4566.0,4567.0,4568.0,4621.0,27139.0
622,377.0,818.0,1582.0,1941.0,2847.0,2848.0,5202.0,5553.0,5554.0,5800.0,6960.0,7459.0,7461.0,7524.0,7941.0,9709.0,9712.0,9988.0,10430.0,10502.0
623,2.0,249.0,315.0,484.0,547.0,723.0,891.0,1012.0,1238.0,1244.0,1317.0,1370.0,1422.0,1874.0,2185.0,2427.0,10225.0,10226.0,10459.0,40386.0
624,7.0,23.0,31.0,32.0,36.0,71.0,82.0,92.0,125.0,605.0,628.0,713.0,1206.0,1568.0,1572.0,1616.0,1658.0,2359.0,2577.0,2851.0
625,36.0,49.0,151.0,187.0,288.0,440.0,441.0,899.0,1034.0,1057.0,1110.0,1486.0,1500.0,2474.0,2581.0,2582.0,2928.0,2948.0,2953.0,3094.0
626,101.0,242.0,307.0,413.0,526.0,530.0,694.0,1499.0,1803.0,1804.0,1894.0,2170.0,2197.0,5180.0,6085.0,10421.0,10422.0,14906.0,18068.0,45873.0
627,101.0,417.0,607.0,608.0,1132.0,1302.0,1303.0,1326.0,1373.0,1396.0,1730.0,1734.0,3605.0,4044.0,4161.0,4889.0,5170.0,6480.0,24330.0,35547.0
628,12.0,20.0,63.0,68.0,91.0,92.0,97.0,101.0,117.0,123.0,127.0,131.0,134.0,138.0,139.0,168.0,205.0,223.0,285.0,292.0
629,99.0,149.0,208.0,566.0,596.0,626.0,1786.0,1824.0,2252.0,2280.0,2701.0,3300.0,3344.0,3382.0,7192.0,10111.0,13206.0,16835.0,18522.0,37179.0
630,94.0,185.0,293.0,307.0,365.0,366.0,468.0,570.0,658.0,709.0,883.0,1145.0,1870.0,2135.0,2384.0,3270.0,3601.0,4906.0,15661.0,19905.0
